epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1625071251827,2021-06-30T18:40:51.827,22.781,1.951,-6.646,-0.549
1625071251829,2021-06-30T18:40:51.829,22.783,3.354,-7.256,-0.671
1625071251830,2021-06-30T18:40:51.830,22.784,5.061,-7.866,-0.671
1625071251831,2021-06-30T18:40:51.831,22.785,6.890,-8.720,-0.427
1625071251831,2021-06-30T18:40:51.831,22.785,8.902,-9.146,-0.427
1625071251833,2021-06-30T18:40:51.833,22.787,10.793,-9.451,-0.183
1625071251834,2021-06-30T18:40:51.834,22.788,12.744,-9.817,0.000
1625071251836,2021-06-30T18:40:51.836,22.790,14.756,-10.183,0.183
1625071251837,2021-06-30T18:40:51.837,22.791,16.524,-10.366,0.549
1625071251839,2021-06-30T18:40:51.839,22.793,18.354,-10.366,0.976
1625071251839,2021-06-30T18:40:51.839,22.793,20.061,-10.793,1.280
1625071251842,2021-06-30T18:40:51.842,22.796,21.220,-10.854,1.402
1625071251842,2021-06-30T18:40:51.842,22.796,22.744,-11.159,1.341
1625071251843,2021-06-30T18:40:51.843,22.797,24.207,-11.646,1.402
1625071251845,2021-06-30T18:40:51.845,22.799,25.732,-12.683,1.524
1625071251846,2021-06-30T18:40:51.846,22.800,27.012,-13.476,1.524
1625071251848,2021-06-30T18:40:51.848,22.802,28.415,-14.146,1.646
1625071251848,2021-06-30T18:40:51.848,22.802,29.695,-15.305,1.768
1625071251849,2021-06-30T18:40:51.849,22.803,30.366,-15.854,1.463
1625071251851,2021-06-30T18:40:51.851,22.805,30.244,-16.098,0.854
1625071251852,2021-06-30T18:40:51.852,22.806,28.659,-15.671,-0.061
1625071251853,2021-06-30T18:40:51.853,22.807,26.341,-14.634,-1.341
1625071251855,2021-06-30T18:40:51.855,22.809,23.110,-12.073,-2.134
1625071251855,2021-06-30T18:40:51.855,22.809,19.390,-8.110,-1.951
1625071251856,2021-06-30T18:40:51.856,22.810,15.427,-2.805,-0.793
1625071251858,2021-06-30T18:40:51.858,22.812,11.463,3.537,1.524
1625071251859,2021-06-30T18:40:51.859,22.813,7.012,9.756,4.207
1625071251861,2021-06-30T18:40:51.861,22.815,2.378,15.854,6.646
1625071251862,2021-06-30T18:40:51.862,22.816,-2.927,21.098,7.988
1625071251864,2021-06-30T18:40:51.864,22.818,-8.110,24.817,8.659
1625071251864,2021-06-30T18:40:51.864,22.818,-13.049,28.537,8.110
1625071251865,2021-06-30T18:40:51.865,22.819,-17.378,31.829,7.378
1625071251867,2021-06-30T18:40:51.867,22.821,-20.488,34.085,6.402
1625071251868,2021-06-30T18:40:51.868,22.822,-22.317,36.037,5.549
1625071251870,2021-06-30T18:40:51.870,22.824,-23.232,37.439,4.268
1625071251871,2021-06-30T18:40:51.871,22.825,-23.720,37.927,3.720
1625071251872,2021-06-30T18:40:51.872,22.826,-22.927,37.256,3.171
1625071251872,2021-06-30T18:40:51.872,22.826,-20.915,36.098,2.988
1625071251875,2021-06-30T18:40:51.875,22.829,-18.780,33.963,2.805
1625071251875,2021-06-30T18:40:51.875,22.829,-15.854,31.037,2.805
1625071251877,2021-06-30T18:40:51.877,22.831,-12.256,27.744,2.805
1625071251878,2021-06-30T18:40:51.878,22.832,-8.476,23.963,2.805
1625071251880,2021-06-30T18:40:51.880,22.834,-4.756,20.000,2.805
1625071251880,2021-06-30T18:40:51.880,22.834,-1.220,16.037,2.561
1625071251881,2021-06-30T18:40:51.881,22.835,2.134,12.622,2.195
1625071251883,2021-06-30T18:40:51.883,22.837,4.817,9.512,2.439
1625071251884,2021-06-30T18:40:51.884,22.838,7.195,6.707,2.012
1625071251886,2021-06-30T18:40:51.886,22.840,8.902,4.024,1.646
1625071251887,2021-06-30T18:40:51.887,22.841,10.122,1.951,1.280
1625071251889,2021-06-30T18:40:51.889,22.843,10.488,0.244,0.915
1625071251889,2021-06-30T18:40:51.889,22.843,10.549,-0.732,0.793
1625071251890,2021-06-30T18:40:51.890,22.844,10.366,-1.646,0.793
1625071251892,2021-06-30T18:40:51.892,22.846,9.451,-1.646,0.793
1625071251893,2021-06-30T18:40:51.893,22.847,8.171,-1.585,0.732
1625071251894,2021-06-30T18:40:51.894,22.848,6.890,-1.524,0.976
1625071251896,2021-06-30T18:40:51.896,22.850,5.427,-1.220,1.402
1625071251896,2021-06-30T18:40:51.896,22.850,3.963,-0.671,1.768
1625071251897,2021-06-30T18:40:51.897,22.851,2.317,-0.061,2.439
1625071251899,2021-06-30T18:40:51.899,22.853,0.610,0.488,2.805
1625071251900,2021-06-30T18:40:51.900,22.854,-0.671,0.793,3.293
1625071251902,2021-06-30T18:40:51.902,22.856,-2.378,1.220,3.659
1625071251903,2021-06-30T18:40:51.903,22.857,-3.354,1.585,3.963
1625071251905,2021-06-30T18:40:51.905,22.859,-4.024,2.134,4.024
1625071251905,2021-06-30T18:40:51.905,22.859,-5.000,2.317,3.963
1625071251906,2021-06-30T18:40:51.906,22.860,-5.305,2.378,3.780
1625071251908,2021-06-30T18:40:51.908,22.862,-5.427,2.500,3.780
1625071251909,2021-06-30T18:40:51.909,22.863,-5.854,2.622,3.841
1625071251911,2021-06-30T18:40:51.911,22.865,-5.793,2.439,3.659
1625071251912,2021-06-30T18:40:51.912,22.866,-5.549,2.195,3.110
1625071251912,2021-06-30T18:40:51.912,22.866,-5.061,2.012,2.866
1625071251913,2021-06-30T18:40:51.913,22.867,-4.390,1.890,2.927
1625071251915,2021-06-30T18:40:51.915,22.869,-3.780,1.707,2.805
1625071251916,2021-06-30T18:40:51.916,22.870,-3.293,1.220,2.561
1625071251918,2021-06-30T18:40:51.918,22.872,-2.927,0.732,2.439
1625071251919,2021-06-30T18:40:51.919,22.873,-2.378,0.122,2.561
1625071251921,2021-06-30T18:40:51.921,22.875,-2.256,-0.671,2.195
1625071251921,2021-06-30T18:40:51.921,22.875,-1.829,-1.220,2.073
1625071251922,2021-06-30T18:40:51.922,22.876,-1.829,-2.012,2.073
1625071251924,2021-06-30T18:40:51.924,22.878,-1.768,-2.439,1.646
1625071251925,2021-06-30T18:40:51.925,22.879,-1.402,-2.683,1.463
1625071251927,2021-06-30T18:40:51.927,22.881,-1.890,-3.293,1.585
1625071251928,2021-06-30T18:40:51.928,22.882,-2.317,-3.537,1.341
1625071251928,2021-06-30T18:40:51.928,22.882,-2.744,-3.780,1.037
1625071251931,2021-06-30T18:40:51.931,22.885,-2.927,-4.207,1.037
1625071251931,2021-06-30T18:40:51.931,22.885,-3.171,-4.512,0.732
1625071251933,2021-06-30T18:40:51.933,22.887,-3.171,-4.756,0.732
1625071251934,2021-06-30T18:40:51.934,22.888,-3.720,-5.122,0.549
1625071251935,2021-06-30T18:40:51.935,22.889,-3.537,-5.488,0.122
1625071251937,2021-06-30T18:40:51.937,22.891,-3.659,-5.915,-0.061
1625071251937,2021-06-30T18:40:51.937,22.891,-3.354,-6.280,-0.427
1625071251938,2021-06-30T18:40:51.938,22.892,-3.110,-6.829,-0.671
1625071251940,2021-06-30T18:40:51.940,22.894,-2.805,-7.744,-0.488
1625071251941,2021-06-30T18:40:51.941,22.895,-2.134,-8.049,-0.610
1625071251943,2021-06-30T18:40:51.943,22.897,-1.402,-8.841,-0.671
1625071251944,2021-06-30T18:40:51.944,22.898,-0.488,-10.000,-0.610
1625071251946,2021-06-30T18:40:51.946,22.900,0.366,-10.610,-0.915
1625071251946,2021-06-30T18:40:51.946,22.900,1.524,-10.854,-0.854
1625071251947,2021-06-30T18:40:51.947,22.901,2.744,-11.341,-0.732
1625071251949,2021-06-30T18:40:51.949,22.903,3.963,-11.768,-0.793
1625071251950,2021-06-30T18:40:51.950,22.904,5.000,-11.768,-0.732
1625071251952,2021-06-30T18:40:51.952,22.906,6.341,-12.317,-1.037
1625071251953,2021-06-30T18:40:51.953,22.907,7.561,-12.866,-1.220
1625071251953,2021-06-30T18:40:51.953,22.907,8.659,-12.988,-1.280
1625071251955,2021-06-30T18:40:51.955,22.909,10.549,-13.110,-1.585
1625071251956,2021-06-30T18:40:51.956,22.910,12.500,-13.780,-1.829
1625071251957,2021-06-30T18:40:51.957,22.911,13.963,-14.268,-2.256
1625071251959,2021-06-30T18:40:51.959,22.913,15.793,-15.549,-2.744
1625071251960,2021-06-30T18:40:51.960,22.914,18.232,-16.463,-2.927
1625071251962,2021-06-30T18:40:51.962,22.916,20.488,-17.744,-3.537
1625071251962,2021-06-30T18:40:51.962,22.916,22.683,-19.146,-4.146
1625071251965,2021-06-30T18:40:51.965,22.919,24.939,-20.488,-4.817
1625071251965,2021-06-30T18:40:51.965,22.919,26.768,-21.646,-5.854
1625071251966,2021-06-30T18:40:51.966,22.920,28.415,-22.988,-6.524
1625071251968,2021-06-30T18:40:51.968,22.922,30.000,-24.085,-7.012
1625071251969,2021-06-30T18:40:51.969,22.923,31.402,-25.000,-7.683
1625071251969,2021-06-30T18:40:51.969,22.923,31.890,-25.915,-8.110
1625071251971,2021-06-30T18:40:51.971,22.925,32.561,-26.341,-8.293
1625071251972,2021-06-30T18:40:51.972,22.926,32.927,-26.280,-8.293
1625071251974,2021-06-30T18:40:51.974,22.928,33.232,-26.220,-8.293
1625071251975,2021-06-30T18:40:51.975,22.929,32.927,-26.402,-8.232
1625071251976,2021-06-30T18:40:51.976,22.930,32.805,-26.220,-7.988
1625071251978,2021-06-30T18:40:51.978,22.932,32.500,-25.854,-8.049
1625071251978,2021-06-30T18:40:51.978,22.932,32.012,-25.610,-7.744
1625071251979,2021-06-30T18:40:51.979,22.933,31.585,-25.122,-7.744
1625071251981,2021-06-30T18:40:51.981,22.935,31.098,-25.000,-7.622
1625071251982,2021-06-30T18:40:51.982,22.936,30.732,-24.817,-7.439
1625071251984,2021-06-30T18:40:51.984,22.938,30.183,-24.207,-7.317
1625071251985,2021-06-30T18:40:51.985,22.939,29.817,-23.902,-6.768
1625071251985,2021-06-30T18:40:51.985,22.939,29.695,-23.902,-6.341
1625071251987,2021-06-30T18:40:51.987,22.941,29.634,-23.659,-6.280
1625071251988,2021-06-30T18:40:51.988,22.942,29.573,-23.659,-6.159
1625071251990,2021-06-30T18:40:51.990,22.944,29.512,-23.598,-5.793
1625071251991,2021-06-30T18:40:51.991,22.945,29.512,-23.598,-5.793
1625071251993,2021-06-30T18:40:51.993,22.947,29.756,-23.537,-6.037
1625071251994,2021-06-30T18:40:51.994,22.948,29.512,-23.537,-6.220
1625071251994,2021-06-30T18:40:51.994,22.948,29.207,-23.537,-6.341
1625071251996,2021-06-30T18:40:51.996,22.950,29.085,-22.988,-6.159
1625071251997,2021-06-30T18:40:51.997,22.951,28.720,-22.500,-5.915
1625071251998,2021-06-30T18:40:51.998,22.952,28.049,-21.951,-5.976
1625071252000,2021-06-30T18:40:52.000,22.954,27.195,-21.220,-5.793
1625071252001,2021-06-30T18:40:52.001,22.955,26.463,-20.854,-5.427
1625071252001,2021-06-30T18:40:52.001,22.955,25.549,-20.793,-5.427
1625071252003,2021-06-30T18:40:52.003,22.957,24.695,-20.549,-5.061
1625071252004,2021-06-30T18:40:52.004,22.958,23.841,-20.305,-5.183
1625071252006,2021-06-30T18:40:52.006,22.960,23.293,-20.061,-5.244
1625071252007,2021-06-30T18:40:52.007,22.961,22.683,-19.634,-5.183
1625071252009,2021-06-30T18:40:52.009,22.963,22.317,-19.634,-4.878
1625071252010,2021-06-30T18:40:52.010,22.964,22.256,-19.817,-4.878
1625071252010,2021-06-30T18:40:52.010,22.964,21.951,-19.817,-5.061
1625071252012,2021-06-30T18:40:52.012,22.966,21.707,-19.695,-4.817
1625071252013,2021-06-30T18:40:52.013,22.967,22.256,-20.305,-4.634
1625071252015,2021-06-30T18:40:52.015,22.969,22.378,-20.549,-4.756
1625071252016,2021-06-30T18:40:52.016,22.970,22.439,-20.671,-4.390
1625071252018,2021-06-30T18:40:52.018,22.972,22.500,-21.037,-4.268
1625071252019,2021-06-30T18:40:52.019,22.973,22.744,-21.341,-4.268
1625071252020,2021-06-30T18:40:52.020,22.974,22.683,-21.524,-4.329
1625071252020,2021-06-30T18:40:52.020,22.974,22.683,-21.341,-4.024
1625071252022,2021-06-30T18:40:52.022,22.976,22.561,-21.159,-4.024
1625071252023,2021-06-30T18:40:52.023,22.977,22.195,-21.037,-3.841
1625071252025,2021-06-30T18:40:52.025,22.979,22.073,-20.976,-3.598
1625071252026,2021-06-30T18:40:52.026,22.980,21.220,-20.366,-3.232
1625071252026,2021-06-30T18:40:52.026,22.980,20.366,-19.512,-3.049
1625071252028,2021-06-30T18:40:52.028,22.982,19.329,-18.720,-2.927
1625071252029,2021-06-30T18:40:52.029,22.983,18.537,-17.439,-2.500
1625071252031,2021-06-30T18:40:52.031,22.985,17.500,-16.402,-2.378
1625071252032,2021-06-30T18:40:52.032,22.986,16.098,-15.488,-1.829
1625071252034,2021-06-30T18:40:52.034,22.988,14.817,-14.451,-1.585
1625071252035,2021-06-30T18:40:52.035,22.989,13.171,-13.415,-1.402
1625071252035,2021-06-30T18:40:52.035,22.989,11.646,-12.317,-1.402
1625071252037,2021-06-30T18:40:52.037,22.991,10.122,-11.402,-1.037
1625071252038,2021-06-30T18:40:52.038,22.992,8.720,-10.366,-0.793
1625071252039,2021-06-30T18:40:52.039,22.993,8.171,-9.573,-0.854
1625071252041,2021-06-30T18:40:52.041,22.995,7.439,-8.963,-0.854
1625071252042,2021-06-30T18:40:52.042,22.996,6.890,-8.354,-0.549
1625071252042,2021-06-30T18:40:52.042,22.996,6.402,-8.049,-0.305
1625071252044,2021-06-30T18:40:52.044,22.998,6.646,-8.110,-0.305
1625071252045,2021-06-30T18:40:52.045,22.999,6.890,-8.293,0.000
1625071252047,2021-06-30T18:40:52.047,23.001,6.951,-8.598,0.122
1625071252048,2021-06-30T18:40:52.048,23.002,7.378,-9.085,0.000
1625071252050,2021-06-30T18:40:52.050,23.004,7.683,-9.329,0.305
1625071252051,2021-06-30T18:40:52.051,23.005,8.049,-9.878,0.183
1625071252051,2021-06-30T18:40:52.051,23.005,8.841,-9.939,0.122
1625071252053,2021-06-30T18:40:52.053,23.007,8.902,-10.183,0.000
1625071252054,2021-06-30T18:40:52.054,23.008,9.268,-10.305,0.061
1625071252056,2021-06-30T18:40:52.056,23.010,9.451,-10.488,0.244
1625071252057,2021-06-30T18:40:52.057,23.011,9.512,-10.671,0.610
1625071252059,2021-06-30T18:40:52.059,23.013,9.573,-10.610,0.732
1625071252059,2021-06-30T18:40:52.059,23.013,9.390,-10.793,0.915
1625071252060,2021-06-30T18:40:52.060,23.014,9.207,-10.732,0.793
1625071252061,2021-06-30T18:40:52.061,23.015,9.207,-10.549,1.159
1625071252063,2021-06-30T18:40:52.063,23.017,9.146,-10.549,1.524
1625071252064,2021-06-30T18:40:52.064,23.018,8.476,-10.671,1.159
1625071252066,2021-06-30T18:40:52.066,23.020,8.171,-10.549,1.524
1625071252067,2021-06-30T18:40:52.067,23.021,8.049,-10.305,1.585
1625071252067,2021-06-30T18:40:52.067,23.021,7.866,-10.305,1.646
1625071252069,2021-06-30T18:40:52.069,23.023,7.378,-10.244,1.890
1625071252070,2021-06-30T18:40:52.070,23.024,7.073,-10.244,1.890
1625071252072,2021-06-30T18:40:52.072,23.026,6.463,-10.244,2.134
1625071252073,2021-06-30T18:40:52.073,23.027,5.915,-10.244,2.256
1625071252075,2021-06-30T18:40:52.075,23.029,5.183,-9.756,2.561
1625071252076,2021-06-30T18:40:52.076,23.030,4.512,-9.268,2.561
1625071252076,2021-06-30T18:40:52.076,23.030,3.720,-8.537,2.561
1625071252078,2021-06-30T18:40:52.078,23.032,2.500,-7.744,2.744
1625071252079,2021-06-30T18:40:52.079,23.033,1.280,-6.220,2.866
1625071252080,2021-06-30T18:40:52.080,23.034,-0.061,-4.939,3.293
1625071252082,2021-06-30T18:40:52.082,23.036,-1.159,-3.537,3.780
1625071252083,2021-06-30T18:40:52.083,23.037,-3.049,-1.829,4.390
1625071252083,2021-06-30T18:40:52.083,23.037,-4.573,-0.366,4.634
1625071252085,2021-06-30T18:40:52.085,23.039,-6.280,1.220,5.183
1625071252086,2021-06-30T18:40:52.086,23.040,-8.171,2.683,5.427
1625071252088,2021-06-30T18:40:52.088,23.042,-10.000,3.841,5.488
1625071252089,2021-06-30T18:40:52.089,23.043,-11.037,4.878,5.610
1625071252091,2021-06-30T18:40:52.091,23.045,-12.195,5.976,5.549
1625071252092,2021-06-30T18:40:52.092,23.046,-12.988,7.073,5.671
1625071252092,2021-06-30T18:40:52.092,23.046,-13.476,7.927,5.732
1625071252094,2021-06-30T18:40:52.094,23.048,-13.598,8.476,5.488
1625071252095,2021-06-30T18:40:52.095,23.049,-13.902,8.598,5.793
1625071252097,2021-06-30T18:40:52.097,23.051,-13.720,9.085,5.793
1625071252098,2021-06-30T18:40:52.098,23.052,-13.171,9.207,5.915
1625071252100,2021-06-30T18:40:52.100,23.054,-12.500,8.841,5.671
1625071252100,2021-06-30T18:40:52.100,23.054,-11.707,8.537,5.732
1625071252101,2021-06-30T18:40:52.101,23.055,-10.793,8.232,5.671
1625071252102,2021-06-30T18:40:52.102,23.056,-10.000,7.378,5.793
1625071252104,2021-06-30T18:40:52.104,23.058,-8.659,6.646,5.488
1625071252105,2021-06-30T18:40:52.105,23.059,-7.439,5.976,5.305
1625071252107,2021-06-30T18:40:52.107,23.061,-6.524,5.122,4.939
1625071252108,2021-06-30T18:40:52.108,23.062,-4.878,3.841,4.451
1625071252110,2021-06-30T18:40:52.110,23.064,-3.841,2.744,4.207
1625071252110,2021-06-30T18:40:52.110,23.064,-2.805,1.585,3.963
1625071252111,2021-06-30T18:40:52.111,23.065,-1.280,0.549,3.476
1625071252113,2021-06-30T18:40:52.113,23.067,-0.183,-0.366,3.293
1625071252114,2021-06-30T18:40:52.114,23.068,1.098,-1.585,2.805
1625071252116,2021-06-30T18:40:52.116,23.070,1.951,-2.683,2.256
1625071252116,2021-06-30T18:40:52.116,23.070,2.988,-3.537,1.768
1625071252117,2021-06-30T18:40:52.117,23.071,3.720,-4.451,1.341
1625071252119,2021-06-30T18:40:52.119,23.073,4.512,-5.122,0.854
1625071252120,2021-06-30T18:40:52.120,23.074,5.427,-5.854,0.244
1625071252122,2021-06-30T18:40:52.122,23.076,6.098,-6.646,0.122
1625071252123,2021-06-30T18:40:52.123,23.077,7.012,-7.073,-0.549
1625071252124,2021-06-30T18:40:52.124,23.078,7.683,-7.195,-0.732
1625071252124,2021-06-30T18:40:52.124,23.078,8.537,-7.683,-0.732
1625071252126,2021-06-30T18:40:52.126,23.080,9.207,-7.866,-1.098
1625071252127,2021-06-30T18:40:52.127,23.081,9.939,-7.805,-1.098
1625071252129,2021-06-30T18:40:52.129,23.083,10.366,-7.927,-1.220
1625071252130,2021-06-30T18:40:52.130,23.084,10.732,-8.049,-1.280
1625071252132,2021-06-30T18:40:52.132,23.086,11.341,-8.171,-1.402
1625071252132,2021-06-30T18:40:52.132,23.086,11.768,-8.110,-1.402
1625071252133,2021-06-30T18:40:52.133,23.087,11.707,-8.171,-1.707
1625071252135,2021-06-30T18:40:52.135,23.089,11.524,-8.537,-1.951
1625071252136,2021-06-30T18:40:52.136,23.090,11.524,-8.537,-1.768
1625071252138,2021-06-30T18:40:52.138,23.092,11.768,-8.476,-1.829
1625071252139,2021-06-30T18:40:52.139,23.093,11.098,-8.598,-2.012
1625071252141,2021-06-30T18:40:52.141,23.095,11.098,-8.780,-1.890
1625071252141,2021-06-30T18:40:52.141,23.095,11.098,-8.720,-1.951
1625071252142,2021-06-30T18:40:52.142,23.096,10.793,-8.720,-1.951
1625071252143,2021-06-30T18:40:52.143,23.097,10.488,-8.476,-1.707
1625071252145,2021-06-30T18:40:52.145,23.099,10.122,-8.415,-1.707
1625071252146,2021-06-30T18:40:52.146,23.100,9.878,-8.537,-1.707
1625071252148,2021-06-30T18:40:52.148,23.102,9.451,-8.659,-1.402
1625071252149,2021-06-30T18:40:52.149,23.103,9.268,-8.780,-1.220
1625071252149,2021-06-30T18:40:52.149,23.103,9.207,-8.963,-0.793
1625071252151,2021-06-30T18:40:52.151,23.105,8.963,-8.963,-0.549
1625071252152,2021-06-30T18:40:52.152,23.106,8.659,-9.207,-0.610
1625071252154,2021-06-30T18:40:52.154,23.108,8.415,-9.390,-0.183
1625071252155,2021-06-30T18:40:52.155,23.109,8.171,-9.329,-0.244
1625071252157,2021-06-30T18:40:52.157,23.111,7.744,-9.390,0.061
1625071252157,2021-06-30T18:40:52.157,23.111,7.317,-9.207,0.305
1625071252158,2021-06-30T18:40:52.158,23.112,7.195,-9.329,0.427
1625071252160,2021-06-30T18:40:52.160,23.114,7.134,-9.329,0.427
1625071252161,2021-06-30T18:40:52.161,23.115,7.012,-9.024,0.488
1625071252163,2021-06-30T18:40:52.163,23.117,7.195,-8.780,0.610
1625071252164,2021-06-30T18:40:52.164,23.118,7.622,-8.841,0.610
1625071252165,2021-06-30T18:40:52.165,23.119,8.171,-8.902,0.976
1625071252165,2021-06-30T18:40:52.165,23.119,8.598,-9.085,0.732
1625071252167,2021-06-30T18:40:52.167,23.121,9.573,-9.268,0.732
1625071252168,2021-06-30T18:40:52.168,23.122,10.671,-9.451,1.098
1625071252170,2021-06-30T18:40:52.170,23.124,11.707,-10.183,0.671
1625071252171,2021-06-30T18:40:52.171,23.125,12.622,-10.732,0.488
1625071252173,2021-06-30T18:40:52.173,23.127,13.476,-11.098,0.549
1625071252173,2021-06-30T18:40:52.173,23.127,14.512,-11.402,0.549
1625071252174,2021-06-30T18:40:52.174,23.128,15.549,-11.829,0.671
1625071252176,2021-06-30T18:40:52.176,23.130,16.037,-12.500,0.549
1625071252177,2021-06-30T18:40:52.177,23.131,16.768,-12.927,0.488
1625071252179,2021-06-30T18:40:52.179,23.133,17.195,-13.476,0.549
1625071252180,2021-06-30T18:40:52.180,23.134,17.744,-13.780,0.732
1625071252182,2021-06-30T18:40:52.182,23.136,18.049,-14.146,0.732
1625071252182,2021-06-30T18:40:52.182,23.136,18.354,-14.756,0.610
1625071252183,2021-06-30T18:40:52.183,23.137,18.415,-14.634,0.610
1625071252184,2021-06-30T18:40:52.184,23.138,18.415,-14.634,0.488
1625071252186,2021-06-30T18:40:52.186,23.140,18.171,-14.756,0.854
1625071252187,2021-06-30T18:40:52.187,23.141,18.232,-14.512,1.220
1625071252189,2021-06-30T18:40:52.189,23.143,18.049,-14.512,1.098
1625071252190,2021-06-30T18:40:52.190,23.144,17.866,-14.390,1.220
1625071252190,2021-06-30T18:40:52.190,23.144,17.927,-14.146,1.402
1625071252192,2021-06-30T18:40:52.192,23.146,17.744,-13.841,1.341
1625071252193,2021-06-30T18:40:52.193,23.147,17.622,-13.720,1.341
1625071252195,2021-06-30T18:40:52.195,23.149,17.927,-13.537,1.402
1625071252196,2021-06-30T18:40:52.196,23.150,18.110,-13.659,1.585
1625071252198,2021-06-30T18:40:52.198,23.152,18.720,-13.598,1.890
1625071252198,2021-06-30T18:40:52.198,23.152,19.268,-13.780,2.012
1625071252199,2021-06-30T18:40:52.199,23.153,19.817,-14.085,1.890
1625071252201,2021-06-30T18:40:52.201,23.155,20.671,-14.390,1.585
1625071252202,2021-06-30T18:40:52.202,23.156,21.585,-15.000,1.341
1625071252204,2021-06-30T18:40:52.204,23.158,22.561,-15.488,1.220
1625071252205,2021-06-30T18:40:52.205,23.159,23.902,-16.220,1.280
1625071252205,2021-06-30T18:40:52.205,23.159,25.427,-17.256,0.976
1625071252206,2021-06-30T18:40:52.206,23.160,26.890,-17.866,0.854
1625071252208,2021-06-30T18:40:52.208,23.162,28.354,-18.293,0.793
1625071252209,2021-06-30T18:40:52.209,23.163,29.573,-18.659,0.732
1625071252211,2021-06-30T18:40:52.211,23.165,30.122,-18.902,0.061
1625071252212,2021-06-30T18:40:52.212,23.166,29.817,-19.329,-0.793
1625071252214,2021-06-30T18:40:52.214,23.168,29.146,-19.024,-1.707
1625071252214,2021-06-30T18:40:52.214,23.168,27.012,-17.805,-2.500
